source,metric,occ_level,stem_group,stem_class,occ_code_raw,geo_country,geo_region,period,value,unit,snapshot,country,region,company,title,created
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Uttar Pradesh, India",2026-07,36,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Andhra Pradesh, India",2026-07,35,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Madhya Pradesh, India",2026-07,31,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Dadra and Nagar Haveli, India",2026-07,26,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Kerala, India",2026-07,22,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Rajasthan, India",2026-07,22,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Daman and Diu, India",2026-07,18,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Punjab, India",2026-07,11,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Himachal Pradesh, India",2026-07,9,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Goa, India",2026-07,8,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Orissa, India",2026-07,8,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Jharkhand, India",2026-07,7,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Chandigarh, India",2026-07,6,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Uttarakhand, India",2026-07,4,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Bihar, India",2026-07,3,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Jammu and Kashmir, India",2026-07,2,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Puducherry, India",2026-07,2,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Andaman and Nicobar Islands, India",2026-07,1,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,IN,"Assam, India",2026-07,1,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,BR,"Sudeste, Brasil",2026-07,6532,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,BR,"Sul, Brasil",2026-07,1532,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,BR,"Nordeste, Brasil",2026-07,607,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,BR,"Centro-Oeste, Brasil",2026-07,450,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,BR,"Norte, Brasil",2026-07,187,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,BR,"Sudeste, Brasil",2026-07,2880,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,BR,"Sul, Brasil",2026-07,831,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,BR,"Nordeste, Brasil",2026-07,214,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,BR,"Centro-Oeste, Brasil",2026-07,151,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,BR,"Norte, Brasil",2026-07,48,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,BR,"Sudeste, Brasil",2026-07,434,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,BR,"Sul, Brasil",2026-07,105,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,BR,"Nordeste, Brasil",2026-07,47,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,BR,"Centro-Oeste, Brasil",2026-07,38,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,BR,"Norte, Brasil",2026-07,11,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"New South Wales, Australia",2026-07,4479,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"Victoria, Australia",2026-07,3170,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"Australian Capital Territory, Australia",2026-07,2666,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"Western Australia, Australia",2026-07,1486,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"Queensland, Australia",2026-07,1430,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"South Australia, Australia",2026-07,960,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"Northern Territory, Australia",2026-07,181,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,AU,"Tasmania, Australia",2026-07,145,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"Western Australia, Australia",2026-07,4787,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"Queensland, Australia",2026-07,3609,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"New South Wales, Australia",2026-07,2998,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"Victoria, Australia",2026-07,1855,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"South Australia, Australia",2026-07,1604,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"Australian Capital Territory, Australia",2026-07,625,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"Northern Territory, Australia",2026-07,430,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,AU,"Tasmania, Australia",2026-07,226,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"Western Australia, Australia",2026-07,403,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"New South Wales, Australia",2026-07,396,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"Queensland, Australia",2026-07,314,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"Victoria, Australia",2026-07,295,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"South Australia, Australia",2026-07,149,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"Australian Capital Territory, Australia",2026-07,120,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"Tasmania, Australia",2026-07,66,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,AU,"Northern Territory, Australia",2026-07,39,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,NZ,"North Island, New Zealand",2026-07,550,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,NZ,"South Island, New Zealand",2026-07,75,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,NZ,"North Island, New Zealand",2026-07,437,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,NZ,"South Island, New Zealand",2026-07,172,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,NZ,"North Island, New Zealand",2026-07,58,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,NZ,"South Island, New Zealand",2026-07,15,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Gauteng, South Africa",2026-07,6729,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Western Cape, South Africa",2026-07,3686,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"KwaZulu-Natal, South Africa",2026-07,539,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Eastern Cape, South Africa",2026-07,200,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Free State, South Africa",2026-07,57,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Mpumalanga, South Africa",2026-07,54,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Limpopo, South Africa",2026-07,30,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"North West, South Africa",2026-07,29,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,ZA,"Northern Cape, South Africa",2026-07,29,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Gauteng, South Africa",2026-07,3746,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Western Cape, South Africa",2026-07,2054,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"KwaZulu-Natal, South Africa",2026-07,615,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Eastern Cape, South Africa",2026-07,357,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Mpumalanga, South Africa",2026-07,280,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"North West, South Africa",2026-07,174,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Limpopo, South Africa",2026-07,136,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Free State, South Africa",2026-07,129,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,ZA,"Northern Cape, South Africa",2026-07,115,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Gauteng, South Africa",2026-07,375,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Western Cape, South Africa",2026-07,224,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"KwaZulu-Natal, South Africa",2026-07,77,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Free State, South Africa",2026-07,50,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"North West, South Africa",2026-07,33,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Eastern Cape, South Africa",2026-07,27,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Mpumalanga, South Africa",2026-07,24,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Limpopo, South Africa",2026-07,20,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,SCI,core,ADZUNA:scientific-qa-jobs,ZA,"Northern Cape, South Africa",2026-07,5,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"California, US",2026-07,38739,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Virginia, US",2026-07,34075,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Texas, US",2026-07,27068,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"New York, US",2026-07,22794,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Maryland, US",2026-07,20616,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Florida, US",2026-07,15922,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Illinois, US",2026-07,13188,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Georgia, US",2026-07,12871,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"North Carolina, US",2026-07,11860,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Pennsylvania, US",2026-07,11782,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Washington, US",2026-07,11435,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"New Jersey, US",2026-07,10821,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Ohio, US",2026-07,10677,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Massachusetts, US",2026-07,10137,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Colorado, US",2026-07,9565,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Washington, D.C., US",2026-07,7910,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Michigan, US",2026-07,7889,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Arizona, US",2026-07,7403,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Alabama, US",2026-07,6945,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Missouri, US",2026-07,6312,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Minnesota, US",2026-07,6204,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Tennessee, US",2026-07,5947,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Indiana, US",2026-07,5479,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Wisconsin, US",2026-07,5083,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"South Carolina, US",2026-07,4780,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Utah, US",2026-07,4759,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Connecticut, US",2026-07,4322,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Oregon, US",2026-07,4100,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Oklahoma, US",2026-07,3993,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Louisiana, US",2026-07,3964,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Iowa, US",2026-07,3932,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Arkansas, US",2026-07,3862,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Kentucky, US",2026-07,3767,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Kansas, US",2026-07,3729,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Nevada, US",2026-07,3539,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Nebraska, US",2026-07,3478,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"New Hampshire, US",2026-07,3254,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Mississippi, US",2026-07,3196,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Idaho, US",2026-07,3120,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"New Mexico, US",2026-07,3001,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Hawaii, US",2026-07,2813,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Delaware, US",2026-07,2808,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Alaska, US",2026-07,2692,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Rhode Island, US",2026-07,2683,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"West Virginia, US",2026-07,2521,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Maine, US",2026-07,2373,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Montana, US",2026-07,2344,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"South Dakota, US",2026-07,2321,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Vermont, US",2026-07,2189,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"North Dakota, US",2026-07,2162,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Wyoming, US",2026-07,2145,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Puerto Rico, US",2026-07,1332,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Guam, US",2026-07,998,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ICT,core,ADZUNA:it-jobs,US,"Virgin Islands, US",2026-07,5,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"California, US",2026-07,49255,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Texas, US",2026-07,40300,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Florida, US",2026-07,23128,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Virginia, US",2026-07,19237,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Ohio, US",2026-07,18495,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"New York, US",2026-07,17907,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Pennsylvania, US",2026-07,17818,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Illinois, US",2026-07,16516,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"North Carolina, US",2026-07,16150,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Michigan, US",2026-07,13729,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Georgia, US",2026-07,13582,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Colorado, US",2026-07,13022,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Massachusetts, US",2026-07,12691,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Washington, US",2026-07,11457,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Maryland, US",2026-07,11087,count,2026-07-10T22:47:28.528198+00:00,,,,,
adzuna,postings,occupation,ENG,core,ADZUNA:engineering-jobs,US,"Indiana, US",2026-07,10984,count,2026-07-10T22:47:28.528198+00:00,,,,,
